2013-03-04 16:16:22.87 INFO in 'file_copier' at 	line 61: The new filename created: filename2.mov 
2013-03-04 16:16:22.88 INFO in 'file_copier' at 	line 92: ---End log at 2013-03-04 16:16:22.088018---

2013-03-04 16:16:22.88 INFO in 'file_copier' at 	line 93: 
     **************************************************
2013-03-04 16:19:03.344 INFO in 'file_copier' at 	line 24: 


     **************************************************
2013-03-04 16:19:03.344 INFO in 'file_copier' at 	line 26: 2013-03-04 16:19:03.344537
2013-03-04 16:19:03.344 INFO in 'file_copier' at 	line 28: ---Start log---
2013-03-04 16:19:03.344 INFO in 'file_copier' at 	line 79: There are one argument received.
2013-03-04 16:19:03.344 INFO in 'file_copier' at 	line 81: And it is txt object.
2013-03-04 16:19:03.344 INFO in 'file_copier' at 	line 43: Path list from txt: ['/home/russel/DEV/py/catdv_file_copier/input/filename.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename1.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename2.original.mov']
2013-03-04 16:19:03.344 INFO in 'file_copier' at 	line 61: The new filename created: filename.mov 
2013-03-04 16:19:03.344 INFO in 'file_copier' at 	line 61: The new filename created: filename1.mov 
2013-03-04 16:19:03.345 INFO in 'file_copier' at 	line 61: The new filename created: filename2.mov 
2013-03-04 16:19:03.345 INFO in 'file_copier' at 	line 95: ---End log at 2013-03-04 16:19:03.345089---

2013-03-04 16:19:03.345 INFO in 'file_copier' at 	line 96: 
     **************************************************
2013-03-04 16:19:53.912 INFO in 'file_copier' at 	line 24: 


     **************************************************
2013-03-04 16:19:53.912 INFO in 'file_copier' at 	line 26: 2013-03-04 16:19:53.912749
2013-03-04 16:19:53.912 INFO in 'file_copier' at 	line 28: ---Start log---
2013-03-04 16:19:53.912 INFO in 'file_copier' at 	line 77: There are one argument received.
2013-03-04 16:19:53.913 INFO in 'file_copier' at 	line 79: And it is txt object.
2013-03-04 16:19:53.913 INFO in 'file_copier' at 	line 45: Path list from txt: ['/home/russel/DEV/py/catdv_file_copier/input/filename.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename1.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename2.original.mov']
2013-03-04 16:19:53.913 INFO in 'file_copier' at 	line 63: The new filename created: filename.mov 
2013-03-04 16:19:53.913 INFO in 'file_copier' at 	line 63: The new filename created: filename1.mov 
2013-03-04 16:19:53.913 INFO in 'file_copier' at 	line 63: The new filename created: filename2.mov 
2013-03-04 16:19:53.913 INFO in 'file_copier' at 	line 93: ---End log at 2013-03-04 16:19:53.913373---

2013-03-04 16:19:53.913 INFO in 'file_copier' at 	line 94: 
     **************************************************
2013-03-04 16:23:36.128 INFO in 'file_copier' at 	line 24: 


     **************************************************
2013-03-04 16:23:36.128 INFO in 'file_copier' at 	line 26: 2013-03-04 16:23:36.128311
2013-03-04 16:23:36.128 INFO in 'file_copier' at 	line 28: ---Start log---
2013-03-04 16:23:48.831 INFO in 'file_copier' at 	line 25: 


     **************************************************
2013-03-04 16:23:48.831 INFO in 'file_copier' at 	line 27: 2013-03-04 16:23:48.831855
2013-03-04 16:23:48.831 INFO in 'file_copier' at 	line 29: ---Start log---
2013-03-04 16:23:48.832 INFO in 'file_copier' at 	line 40: Destination folder exists.
2013-03-04 16:23:48.832 INFO in 'file_copier' at 	line 88: There are one argument received.
2013-03-04 16:23:48.832 INFO in 'file_copier' at 	line 90: And it is txt object.
2013-03-04 16:23:48.832 INFO in 'file_copier' at 	line 55: Path list from txt: ['/home/russel/DEV/py/catdv_file_copier/input/filename.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename1.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename2.original.mov']
2013-03-04 16:23:48.832 INFO in 'file_copier' at 	line 73: The new filename created: filename.mov 
2013-03-04 16:23:48.832 INFO in 'file_copier' at 	line 73: The new filename created: filename1.mov 
2013-03-04 16:23:48.832 INFO in 'file_copier' at 	line 73: The new filename created: filename2.mov 
2013-03-04 16:23:48.832 INFO in 'file_copier' at 	line 104: ---End log at 2013-03-04 16:23:48.832577---

2013-03-04 16:23:48.832 INFO in 'file_copier' at 	line 105: 
     **************************************************
2013-03-04 16:24:38.856 INFO in 'file_copier' at 	line 25: 


     **************************************************
2013-03-04 16:24:38.856 INFO in 'file_copier' at 	line 27: 2013-03-04 16:24:38.856641
2013-03-04 16:24:38.856 INFO in 'file_copier' at 	line 29: ---Start log---
2013-03-04 16:24:38.856 INFO in 'file_copier' at 	line 87: There are one argument received.
2013-03-04 16:24:38.856 INFO in 'file_copier' at 	line 89: And it is txt object.
2013-03-04 16:24:38.856 INFO in 'file_copier' at 	line 54: Path list from txt: ['/home/russel/DEV/py/catdv_file_copier/input/filename.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename1.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename2.original.mov']
2013-03-04 16:24:38.857 INFO in 'file_copier' at 	line 72: The new filename created: filename.mov 
2013-03-04 16:24:38.857 INFO in 'file_copier' at 	line 72: The new filename created: filename1.mov 
2013-03-04 16:24:38.857 INFO in 'file_copier' at 	line 72: The new filename created: filename2.mov 
2013-03-04 16:24:38.857 INFO in 'file_copier' at 	line 103: ---End log at 2013-03-04 16:24:38.857265---

2013-03-04 16:24:38.857 INFO in 'file_copier' at 	line 104: 
     **************************************************
2013-03-04 16:28:12.633 INFO in 'file_copier' at 	line 25: 


     **************************************************
2013-03-04 16:28:12.633 INFO in 'file_copier' at 	line 27: 2013-03-04 16:28:12.633250
2013-03-04 16:28:12.633 INFO in 'file_copier' at 	line 29: ---Start log---
2013-03-04 16:28:12.633 INFO in 'file_copier' at 	line 42: Destination folder exists: /home/russel/DEV/py/catdv_file_copier/output/
2013-03-04 16:28:12.633 INFO in 'file_copier' at 	line 88: There are one argument received.
2013-03-04 16:28:12.633 INFO in 'file_copier' at 	line 90: And it is txt object.
2013-03-04 16:28:12.633 INFO in 'file_copier' at 	line 55: Path list from txt: ['/home/russel/DEV/py/catdv_file_copier/input/filename.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename1.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename2.original.mov']
2013-03-04 16:28:12.633 INFO in 'file_copier' at 	line 73: The new filename created: filename.mov 
2013-03-04 16:28:12.633 INFO in 'file_copier' at 	line 73: The new filename created: filename1.mov 
2013-03-04 16:28:12.633 INFO in 'file_copier' at 	line 73: The new filename created: filename2.mov 
2013-03-04 16:28:12.633 INFO in 'file_copier' at 	line 104: ---End log at 2013-03-04 16:28:12.633939---

2013-03-04 16:28:12.634 INFO in 'file_copier' at 	line 105: 
     **************************************************
2013-03-04 16:30:38.479 INFO in 'file_copier' at 	line 25: 


     **************************************************
2013-03-04 16:30:38.479 INFO in 'file_copier' at 	line 27: 2013-03-04 16:30:38.479782
2013-03-04 16:30:38.479 INFO in 'file_copier' at 	line 29: ---Start log---
2013-03-04 16:30:38.479 INFO in 'file_copier' at 	line 90: There are one argument received.
2013-03-04 16:30:38.480 INFO in 'file_copier' at 	line 92: And it is txt object.
2013-03-04 16:30:38.480 INFO in 'file_copier' at 	line 55: Path list from txt: ['/home/russel/DEV/py/catdv_file_copier/input/filename.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename1.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename2.original.mov']
2013-03-04 16:30:38.480 INFO in 'file_copier' at 	line 42: Destination folder exists: /home/russel/DEV/py/catdv_file_copier/output/
2013-03-04 16:30:38.480 INFO in 'file_copier' at 	line 73: The new filename created: /home/russel/DEV/py/catdv_file_copier/output/filename.mov 
2013-03-04 16:30:38.480 INFO in 'file_copier' at 	line 42: Destination folder exists: /home/russel/DEV/py/catdv_file_copier/output/
2013-03-04 16:30:38.480 INFO in 'file_copier' at 	line 73: The new filename created: /home/russel/DEV/py/catdv_file_copier/output/filename1.mov 
2013-03-04 16:30:38.480 INFO in 'file_copier' at 	line 42: Destination folder exists: /home/russel/DEV/py/catdv_file_copier/output/
2013-03-04 16:30:38.480 INFO in 'file_copier' at 	line 73: The new filename created: /home/russel/DEV/py/catdv_file_copier/output/filename2.mov 
2013-03-04 16:30:38.480 INFO in 'file_copier' at 	line 106: ---End log at 2013-03-04 16:30:38.480692---

2013-03-04 16:30:38.480 INFO in 'file_copier' at 	line 107: 
     **************************************************
2013-03-04 16:32:50.687 INFO in 'file_copier' at 	line 25: 


     **************************************************
2013-03-04 16:32:50.688 INFO in 'file_copier' at 	line 27: 2013-03-04 16:32:50.688090
2013-03-04 16:32:50.688 INFO in 'file_copier' at 	line 29: ---Start log---
2013-03-04 16:32:50.688 INFO in 'file_copier' at 	line 42: Destination folder exists: /home/russel/DEV/py/catdv_file_copier/output/
2013-03-04 16:32:50.688 INFO in 'file_copier' at 	line 89: There are one argument received.
2013-03-04 16:32:50.688 INFO in 'file_copier' at 	line 91: And it is txt object.
2013-03-04 16:32:50.688 INFO in 'file_copier' at 	line 55: Path list from txt: ['/home/russel/DEV/py/catdv_file_copier/input/filename.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename1.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename2.original.mov']
2013-03-04 16:32:50.688 INFO in 'file_copier' at 	line 72: The new filename created: /home/russel/DEV/py/catdv_file_copier/output/filename.mov 
2013-03-04 16:32:50.688 INFO in 'file_copier' at 	line 72: The new filename created: /home/russel/DEV/py/catdv_file_copier/output/filename1.mov 
2013-03-04 16:32:50.688 INFO in 'file_copier' at 	line 72: The new filename created: /home/russel/DEV/py/catdv_file_copier/output/filename2.mov 
2013-03-04 16:32:50.688 INFO in 'file_copier' at 	line 105: ---End log at 2013-03-04 16:32:50.688711---

2013-03-04 16:32:50.688 INFO in 'file_copier' at 	line 106: 
     **************************************************
2013-03-04 16:33:04.207 INFO in 'file_copier' at 	line 25: 


     **************************************************
2013-03-04 16:33:04.208 INFO in 'file_copier' at 	line 27: 2013-03-04 16:33:04.208223
2013-03-04 16:33:04.208 INFO in 'file_copier' at 	line 29: ---Start log---
2013-03-04 16:33:04.208 INFO in 'file_copier' at 	line 42: Destination folder exists: /home/russel/DEV/py/catdv_file_copier/output/
2013-03-04 16:33:04.208 INFO in 'file_copier' at 	line 89: There are one argument received.
2013-03-04 16:33:04.208 INFO in 'file_copier' at 	line 91: And it is txt object.
2013-03-04 16:33:04.208 INFO in 'file_copier' at 	line 55: Path list from txt: ['/home/russel/DEV/py/catdv_file_copier/input/filename.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename1.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename2.original.mov']
2013-03-04 16:33:04.208 INFO in 'file_copier' at 	line 72: The new filename created: /home/russel/DEV/py/catdv_file_copier/output/filename.mov 
2013-03-04 16:33:46.623 INFO in 'file_copier' at 	line 25: 


     **************************************************
2013-03-04 16:33:46.624 INFO in 'file_copier' at 	line 27: 2013-03-04 16:33:46.624068
2013-03-04 16:33:46.624 INFO in 'file_copier' at 	line 29: ---Start log---
2013-03-04 16:33:46.624 INFO in 'file_copier' at 	line 42: Destination folder exists: /home/russel/DEV/py/catdv_file_copier/output/
2013-03-04 16:33:46.624 INFO in 'file_copier' at 	line 89: There are one argument received.
2013-03-04 16:33:46.624 INFO in 'file_copier' at 	line 91: And it is txt object.
2013-03-04 16:33:46.624 INFO in 'file_copier' at 	line 55: Path list from txt: ['/home/russel/DEV/py/catdv_file_copier/input/filename.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename1.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename2.original.mov']
2013-03-04 16:33:46.624 INFO in 'file_copier' at 	line 72: The new filename created: /home/russel/DEV/py/catdv_file_copier/output/filename.mov 
2013-03-04 16:33:46.624 INFO in 'file_copier' at 	line 72: The new filename created: /home/russel/DEV/py/catdv_file_copier/output/filename1.mov 
2013-03-04 16:33:46.624 INFO in 'file_copier' at 	line 72: The new filename created: /home/russel/DEV/py/catdv_file_copier/output/filename2.mov 
2013-03-04 16:33:46.625 INFO in 'file_copier' at 	line 105: ---End log at 2013-03-04 16:33:46.625037---

2013-03-04 16:33:46.625 INFO in 'file_copier' at 	line 106: 
     **************************************************
2013-03-04 16:35:50.128 INFO in 'file_copier' at 	line 25: 


     **************************************************
2013-03-04 16:35:50.128 INFO in 'file_copier' at 	line 27: 2013-03-04 16:35:50.128676
2013-03-04 16:35:50.128 INFO in 'file_copier' at 	line 29: ---Start log---
2013-03-04 16:35:50.128 INFO in 'file_copier' at 	line 42: Destination folder exists: /home/russel/DEV/py/catdv_file_copier/output/
2013-03-04 16:35:50.128 INFO in 'file_copier' at 	line 91: There are one argument received.
2013-03-04 16:35:50.129 INFO in 'file_copier' at 	line 93: And it is txt object.
2013-03-04 16:35:50.129 INFO in 'file_copier' at 	line 55: Path list from txt: ['/home/russel/DEV/py/catdv_file_copier/input/filename.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename1.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename2.original.mov']
2013-03-04 16:35:50.129 INFO in 'file_copier' at 	line 72: The new filename created: /home/russel/DEV/py/catdv_file_copier/output/filename.mov 
2013-03-04 16:35:50.129 INFO in 'file_copier' at 	line 72: The new filename created: /home/russel/DEV/py/catdv_file_copier/output/filename1.mov 
2013-03-04 16:35:50.129 INFO in 'file_copier' at 	line 72: The new filename created: /home/russel/DEV/py/catdv_file_copier/output/filename2.mov 
2013-03-04 16:35:50.129 INFO in 'file_copier' at 	line 107: ---End log at 2013-03-04 16:35:50.129615---

2013-03-04 16:35:50.129 INFO in 'file_copier' at 	line 108: 
     **************************************************
2013-03-04 16:36:14.855 INFO in 'file_copier' at 	line 25: 


     **************************************************
2013-03-04 16:36:14.856 INFO in 'file_copier' at 	line 27: 2013-03-04 16:36:14.856123
2013-03-04 16:36:14.856 INFO in 'file_copier' at 	line 29: ---Start log---
2013-03-04 16:36:14.856 INFO in 'file_copier' at 	line 42: Destination folder exists and OK: /home/russel/DEV/py/catdv_file_copier/output/
2013-03-04 16:36:14.856 INFO in 'file_copier' at 	line 91: There are one argument received.
2013-03-04 16:36:14.856 INFO in 'file_copier' at 	line 93: And it is txt object.
2013-03-04 16:36:14.856 INFO in 'file_copier' at 	line 55: Path list from txt: ['/home/russel/DEV/py/catdv_file_copier/input/filename.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename1.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename2.original.mov']
2013-03-04 16:36:14.856 INFO in 'file_copier' at 	line 72: The new filename created: /home/russel/DEV/py/catdv_file_copier/output/filename.mov 
2013-03-04 16:36:14.856 INFO in 'file_copier' at 	line 72: The new filename created: /home/russel/DEV/py/catdv_file_copier/output/filename1.mov 
2013-03-04 16:36:14.856 INFO in 'file_copier' at 	line 72: The new filename created: /home/russel/DEV/py/catdv_file_copier/output/filename2.mov 
2013-03-04 16:36:14.856 INFO in 'file_copier' at 	line 107: ---End log at 2013-03-04 16:36:14.856964---

2013-03-04 16:36:14.857 INFO in 'file_copier' at 	line 108: 
     **************************************************
2013-03-04 16:37:46.584 INFO in 'file_copier' at 	line 25: 


     **************************************************
2013-03-04 16:37:46.585 INFO in 'file_copier' at 	line 27: 2013-03-04 16:37:46.585194
2013-03-04 16:37:46.585 INFO in 'file_copier' at 	line 29: ---Start log---
2013-03-04 16:37:46.585 INFO in 'file_copier' at 	line 42: Destination folder exists and OK: /home/russel/DEV/py/catdv_file_copier/output/
2013-03-04 16:37:46.585 INFO in 'file_copier' at 	line 93: There are one argument received.
2013-03-04 16:37:46.585 INFO in 'file_copier' at 	line 95: And it is txt object.
2013-03-04 16:37:46.585 INFO in 'file_copier' at 	line 55: Path list from txt: ['/home/russel/DEV/py/catdv_file_copier/input/filename.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename1.original.mov', '/home/russel/DEV/py/catdv_file_copier/input/filename2.original.mov']
2013-03-04 16:37:46.585 INFO in 'file_copier' at 	line 72: The new filename created: /home/russel/DEV/py/catdv_file_copier/output/filename.mov 
2013-03-04 16:37:46.585 INFO in 'file_copier' at 	line 78: And copied successfully!
2013-03-04 16:37:46.585 INFO in 'file_copier' at 	line 72: The new filename created: /home/russel/DEV/py/catdv_file_copier/output/filename1.mov 
2013-03-04 16:37:46.586 INFO in 'file_copier' at 	line 78: And copied successfully!
2013-03-04 16:37:46.586 INFO in 'file_copier' at 	line 72: The new filename created: /home/russel/DEV/py/catdv_file_copier/output/filename2.mov 
2013-03-04 16:37:46.586 INFO in 'file_copier' at 	line 78: And copied successfully!
2013-03-04 16:37:46.586 INFO in 'file_copier' at 	line 109: ---End log at 2013-03-04 16:37:46.586360---

2013-03-04 16:37:46.586 INFO in 'file_copier' at 	line 110: 
     **************************************************
